first_sign;second_sign;third_sign;fourth_sign;fifth_sign;sixth_sign;seventh_sign;eighth_sign;ninth_sign;tenth_sign;price_rub
57.12;2;76.43;0;22;2003;15.15;1;0;17;7880657
87.09;5;59.0;1;24;1963;8.03;1;1;29;13733794
66.3;5;53.34;1;14;1996;6.26;0;0;20;11338076
47.01;4;55.98;0;14;2013;7.58;1;1;17;10183423
92.83;3;46.52;1;16;1953;7.49;1;1;22;12319777
57.77;3;43.47;0;19;2023;4.57;0;1;2;9832696
105.55;5;72.22;1;10;1994;3.72;0;1;7;15961711
35.02;4;43.51;1;25;1982;9.4;1;1;9;8413230
100.98;2;48.69;1;7;1955;11.19;1;1;29;12452421
66.06;4;54.43;0;25;1965;7.28;0;0;15;9495676
53.92;1;84.45;0;26;1950;7.61;1;0;1;7484527
15.0;2;73.82;1;4;1986;6.0;0;0;5;4547474
43.71;5;58.07;1;20;2000;3.26;0;0;1;8613581
59.64;4;44.12;0;27;2010;7.68;0;0;28;10188356
55.46;5;66.46;0;5;1963;13.52;0;0;29;9294592
71.78;5;41.83;0;24;1971;3.14;1;0;30;11315832
50.32;4;27.84;0;19;1964;4.02;1;1;20;9980869
75.48;3;99.59;1;24;2011;4.14;1;0;16;11508471
54.82;2;57.67;1;15;2003;5.75;0;0;28;8858098
54.23;4;58.6;0;4;2019;5.85;0;0;21;10556418
63.21;2;62.68;1;19;1980;1.99;1;1;26;10677602
73.05;3;65.0;0;21;1966;8.81;1;1;8;10770502
51.63;2;90.28;0;5;1965;0.09;1;0;23;8606259
77.56;1;34.43;0;14;1959;6.94;1;1;11;9772611
72.45;3;66.4;0;16;2019;13.06;0;1;20;10593517
63.23;4;25.36;1;2;2016;3.37;0;1;10;11331920
36.11;1;41.54;0;19;1991;8.02;0;0;6;5814315
15.95;3;51.63;0;9;1986;4.35;1;1;10;7122778
33.34;3;85.2;1;27;2003;0.72;0;1;29;7661646
72.88;3;65.55;0;24;1989;4.96;1;1;2;12195778
59.22;4;69.05;0;16;2008;3.73;0;1;30;11287667
46.08;3;26.33;0;15;1977;11.95;1;0;19;7882409
87.68;5;36.65;0;5;2009;6.58;1;1;2;13941650
53.98;4;40.57;1;20;1985;12.96;1;0;12;7976366
81.85;2;56.34;1;11;2010;3.51;0;1;10;11836723
58.87;1;90.27;1;1;2002;4.51;1;0;15;8226086
42.98;4;38.27;1;1;1977;17.31;1;0;13;7337330
70.81;2;30.93;0;15;1956;6.16;0;1;17;9951514
25.62;5;95.39;0;5;1992;11.36;1;0;30;6741112
39.46;1;71.55;0;3;2024;3.88;0;1;24;8240797
34.24;3;64.56;0;27;1991;3.21;1;0;17;7336951
50.29;4;91.56;1;4;1962;3.23;0;1;22;10085458
77.85;3;18.21;0;5;2000;5.49;0;1;5;11952327
52.42;3;32.15;1;23;2012;10.49;0;1;6;9372540
74.49;3;110.37;0;1;1984;7.6;0;0;2;10566403
45.36;2;91.82;1;29;2001;1.9;1;0;22;7113903
50.26;4;62.66;1;30;1961;11.39;0;0;24;7870930
71.15;3;48.28;1;28;1960;12.51;1;0;14;8462216
73.96;4;52.34;1;9;1950;9.04;1;1;7;11183811
67.97;4;81.04;0;27;1986;6.21;1;1;4;10603104
79.87;5;40.38;1;30;1955;15.16;0;1;9;11811953
73.87;1;44.68;1;5;1951;7.52;1;1;23;9790754
56.46;2;67.75;0;8;1985;12.63;1;1;24;8523074
51.51;3;61.92;0;19;2012;9.49;0;1;14;8439066
67.47;5;81.01;1;23;1956;10.04;1;0;12;10925339
64.54;2;28.89;0;15;1951;0.29;0;1;19;10602410
56.86;2;25.21;1;15;1959;12.76;0;1;22;7790957
39.06;5;93.03;0;25;1954;17.27;1;1;10;7277860
53.23;3;32.96;0;24;1982;6.15;1;0;24;8544646
57.12;2;39.84;1;13;2016;9.5;1;0;2;9387002
93.91;5;56.8;1;15;1974;9.06;1;1;13;14980100
56.47;1;39.94;1;24;2012;5.4;1;0;5;8375774
87.49;2;64.38;1;11;2005;10.35;1;0;7;11543149
59.11;3;102.42;1;1;2021;8.8;1;0;30;9462376
49.22;1;39.39;1;3;2002;6.95;0;0;20;6866068
97.2;4;69.61;0;26;1954;9.52;0;1;12;13771126
75.21;4;34.71;1;14;1989;0.79;0;1;9;12729750
53.84;4;32.01;1;6;1959;4.44;0;0;1;9648199
81.1;4;15.82;0;30;1975;7.35;1;0;10;12205098
55.22;5;56.79;0;7;2015;9.34;1;1;24;11587060
69.22;3;66.56;1;20;1952;7.65;0;1;2;9664452
52.04;5;31.95;1;18;2003;2.62;1;1;27;10730274
48.07;1;74.1;0;18;1998;10.87;1;0;10;6297925
50.81;1;64.91;0;7;1964;8.13;0;1;11;6999903
22.25;3;67.96;1;6;1984;7.46;1;1;5;6512686
82.37;5;37.85;0;26;2011;1.38;0;0;24;13096573
70.13;4;42.76;1;30;1979;11.92;1;0;13;10047212
62.5;1;33.53;1;4;2003;5.37;0;0;16;9281918
36.71;1;61.11;1;9;2015;1.96;0;1;10;8011510
91.92;3;59.89;0;23;2000;7.06;1;0;19;11926521
73.18;4;74.35;1;4;1956;13.67;0;0;3;10821887
98.13;5;69.82;1;10;1955;9.57;0;1;8;13192557
64.67;3;66.91;1;24;1957;16.03;0;0;2;7530411
56.63;1;77.9;0;21;2001;6.87;1;1;28;8932342
68.26;2;71.34;0;25;1973;10.84;1;1;26;9608663
51.34;1;40.18;1;30;2010;2.92;0;0;3;7338829
72.93;1;41.95;1;25;1981;1.29;1;1;13;10076082
55.76;2;58.07;1;21;2013;5.9;0;1;3;9555090
74.58;5;13.93;0;10;1995;7.54;1;1;15;13046548
30.27;4;71.24;0;2;1980;14.02;1;1;7;7021215
34.52;5;40.78;0;20;1950;0.45;1;0;26;9498850
86.3;4;59.64;1;19;1992;16.53;1;0;13;10982103
92.08;5;19.78;0;8;2014;11.72;1;0;7;13655472
90.29;3;29.97;1;13;2005;2.55;0;0;10;13063120
53.29;1;30.04;0;19;2024;15.45;0;0;10;6172280
46.04;1;49.05;1;11;1975;0.58;0;0;5;7987986
55.6;1;63.44;1;2;1979;6.92;0;1;4;8106917
57.4;2;82.54;1;8;2005;11.82;0;0;3;7724143
82.82;5;75.11;0;3;1993;0.8;1;1;25;14484434
67.65;5;46.2;1;6;1962;4.47;1;0;27;10352480
42.97;2;32.36;1;7;2012;3.23;0;0;18;8106633
59.2;5;66.0;0;27;1972;6.26;0;1;24;11056961
52.32;1;72.11;0;15;2004;5.37;0;1;24;8484688
33.22;2;51.18;0;6;1962;10.42;1;0;9;6120942
39.77;1;37.02;1;10;2009;12.44;0;1;6;6207766
78.56;2;88.21;0;18;1986;6.51;1;1;5;11065167
64.75;3;41.95;1;26;2016;9.98;1;1;11;10016104
63.27;2;41.87;0;18;2021;8.39;0;0;7;8228307
60.36;1;77.48;1;8;2004;1.41;0;1;30;9810144
76.7;3;62.5;1;1;2010;14.13;1;0;9;10130536
36.53;4;86.62;1;28;1977;4.95;0;1;20;7877389
52.24;2;54.77;1;21;2004;14.36;1;1;7;8088631
87.5;1;52.3;1;10;1990;2.5;0;0;1;11088649
66.92;5;51.94;0;11;1964;11.69;1;1;3;11226931
45.49;3;34.48;0;28;2006;0.24;1;1;4;9536095
54.61;1;38.66;0;11;1992;15.64;0;0;23;6061963
80.36;4;42.38;0;4;2024;4.71;0;0;20;12634475
43.99;3;75.24;1;20;2008;5.36;1;1;30;9297973
55.44;2;81.77;1;14;1998;9.55;0;0;29;8482094
84.14;4;29.54;1;19;1977;1.31;1;0;23;13456161
78.85;5;46.91;1;29;2012;16.05;1;0;15;11967105
49.44;4;81.81;1;6;2009;11.01;1;1;4;10438018
93.85;3;31.51;0;19;1993;15.78;1;1;14;11733876
52.53;3;51.44;0;15;1992;2.06;0;1;11;10265462
44.53;4;72.08;1;14;1960;4.53;1;1;3;9605904
36.04;1;74.74;1;18;1991;2.7;0;1;27;7431982
77.8;2;88.86;0;24;1992;10.76;1;0;3;10046689
47.14;3;68.5;1;21;1981;1.71;0;1;25;8453209
32.54;2;13.3;1;11;2001;2.9;1;1;29;8368772
69.36;1;33.0;0;18;1958;12.91;0;0;3;7825564
34.07;3;64.51;1;11;1998;9.5;0;0;27;6411653
57.98;5;69.81;1;14;2010;7.58;0;0;14;10492518
62.62;4;73.25;1;26;1964;5.85;0;0;7;9163279
36.78;4;89.87;1;22;2008;8.53;0;1;25;8557147
62.9;4;58.74;1;11;1969;13.0;1;0;20;9996373
34.69;4;94.7;1;16;1963;8.7;1;1;15;8296437
36.78;5;54.96;0;20;2007;4.68;0;1;4;9811039
44.0;5;33.86;1;16;1975;3.25;1;0;9;9361195
94.46;2;59.3;1;18;2009;12.47;1;0;15;11876835
60.54;1;38.72;1;14;1992;11.54;1;1;6;8229585
55.49;3;77.35;0;19;1973;17.36;0;1;26;7846289
73.56;5;84.3;0;14;1970;12.73;1;1;1;11817543
59.79;1;63.84;0;21;1959;10.54;0;0;18;6736337
76.9;4;62.13;1;29;1969;12.73;1;0;18;10806746
25.6;2;36.48;1;18;2001;13.2;0;1;6;5839149
60.23;2;74.45;0;9;2020;9.59;1;1;3;10159054
69.15;3;30.29;1;7;1993;6.8;0;0;18;10279050
42.24;3;35.92;0;7;2024;9.28;1;0;6;8257421
57.41;4;48.49;0;27;2015;1.04;1;1;24;11292450
68.43;3;77.29;1;25;2022;5.53;1;1;3;11430744
81.83;5;33.2;1;17;1958;8.96;1;1;15;13468085
42.64;2;35.92;0;16;1974;3.69;1;0;4;7555725
45.1;3;86.29;1;28;2021;6.53;1;0;25;8318763
80.74;2;71.98;1;12;1978;11.22;0;0;25;10407309
66.74;5;27.12;0;19;2000;8.87;1;0;5;11367436
64.62;3;49.91;0;22;1962;2.56;1;0;1;9753067
74.94;4;65.94;0;5;1965;10.77;1;1;14;11636898
65.89;5;88.24;1;4;1952;6.0;0;1;30;10955823
50.73;4;99.77;1;10;1993;3.52;0;0;5;8837252
43.03;5;82.1;0;16;2006;7.7;1;0;5;8849410
64.93;4;74.69;1;26;1961;12.59;1;0;28;8973958
50.03;4;41.83;1;28;1977;5.79;1;1;2;9269771
39.98;1;84.53;1;16;1975;3.86;1;0;7;6511254
46.65;2;87.02;1;4;1959;13.84;1;1;15;6483284
68.72;2;68.54;1;19;1958;7.15;0;0;17;8860949
69.76;2;27.29;1;27;1999;5.07;1;0;19;9816714
15.0;2;41.08;1;30;1959;9.91;0;0;2;3008887
15.0;3;25.91;0;24;1997;15.72;0;0;9;4049486
72.43;4;76.63;0;23;1980;14.12;1;1;19;11415915
77.16;2;83.74;0;24;1995;4.0;0;0;27;11082862
74.6;2;10.0;1;12;2005;1.16;1;1;9;12403101
46.47;1;38.78;1;18;1957;2.62;0;1;16;7980391
59.87;3;51.87;1;6;2015;13.21;0;1;19;8813459
44.81;1;53.81;1;8;1971;9.93;1;1;14;7082429
48.58;4;49.27;1;11;2015;6.97;1;0;30;9004589
51.83;1;56.52;1;27;1973;5.22;1;0;9;7147090
54.88;2;51.87;1;17;1986;14.88;0;0;27;7353268
58.42;5;63.86;1;21;1973;8.38;0;1;3;10834594
34.4;2;71.56;0;21;1971;6.13;0;0;1;5443363
24.31;1;34.14;0;17;1964;5.58;1;0;18;5047406
60.25;3;61.68;1;4;1989;5.04;1;0;30;10406870
101.63;4;73.59;0;5;2015;2.38;0;0;5;14510195
32.84;5;44.76;1;8;1956;8.83;0;1;6;8260314
58.55;5;61.87;0;10;2011;0.37;0;0;23;11285396
38.41;3;55.04;1;5;2023;8.73;0;1;25;8290997
48.56;1;93.26;1;19;2001;4.4;1;0;11;7044392
56.67;2;56.84;0;19;1985;8.74;0;0;28;7832166
58.99;4;52.31;0;19;1996;10.38;0;0;17;9184841
53.03;1;70.47;1;10;2018;5.73;1;1;7;9898260
58.37;4;83.22;1;11;2009;17.13;0;0;26;9060339
63.03;5;38.11;1;9;1964;8.19;0;1;10;11522149
42.05;5;32.77;0;29;2020;10.26;0;0;29;8664495
42.85;1;42.05;1;9;2005;15.03;1;0;4;5732970
63.54;4;67.95;1;8;1973;11.04;0;0;26;9141124
64.81;5;52.72;1;9;1998;12.27;0;0;4;10612003
49.19;4;53.27;1;10;2006;8.31;1;0;16;9306641
90.56;5;70.43;1;4;1996;7.08;1;1;19;14274347
50.12;3;61.43;1;12;2014;2.16;1;1;10;10202538
62.71;2;59.2;0;28;1985;0.29;1;1;22;11274253
57.04;4;85.91;0;16;1983;3.47;1;1;16;10617157
72.14;4;52.56;0;25;2014;4.01;1;0;16;11839058
113.71;4;31.88;1;10;1999;13.82;0;1;19;15501744
66.68;5;68.15;1;18;2024;10.01;1;1;15;11660576
67.59;2;22.18;1;21;1953;8.05;1;1;6;9375034
87.21;4;43.88;0;15;1983;7.81;1;0;19;11542303
96.39;2;42.1;1;1;2019;11.02;0;0;14;11400018
56.32;3;96.72;1;13;2012;11.23;0;0;26;8520649
93.6;3;43.97;1;19;1952;12.63;1;0;21;11122679
66.27;2;74.16;0;8;1998;16.06;1;0;16;8649329
28.43;2;52.76;0;25;1989;13.28;0;1;30;5155148
32.99;3;41.26;0;9;1981;4.26;0;1;19;7994911
38.89;2;95.42;1;30;2023;7.2;1;1;2;7650930
44.37;2;70.9;1;9;2012;21.98;0;1;1;5874282
61.91;2;40.5;1;21;1990;7.5;1;0;17;8236896
45.29;2;46.17;0;12;1956;2.24;0;1;2;8171524
34.06;2;46.56;1;10;1977;9.06;0;1;25;6742057
66.61;1;62.37;1;22;1962;7.74;1;1;25;8426979
47.89;3;45.28;0;17;1973;5.22;1;0;17;8569561
48.35;5;39.27;0;14;1996;10.92;0;1;20;9875790
73.13;3;55.83;0;10;1989;9.76;0;1;27;10892664
47.12;3;68.33;0;5;2002;16.69;1;0;10;6986162
59.93;1;76.65;1;15;1996;8.18;0;1;16;8611480
56.1;5;40.16;0;24;1982;9.52;1;0;25;9380545
60.13;2;45.24;1;3;1993;1.29;1;1;21;10482922
72.01;2;73.53;1;3;1980;12.94;0;0;27;8419382
23.49;2;83.1;0;10;1967;1.8;0;0;15;6001683
58.68;2;77.04;1;22;2022;7.81;0;0;22;8785236
48.07;2;94.87;0;16;1997;5.78;1;1;26;8371091
58.48;1;64.37;1;26;1971;1.47;0;0;3;8026824
48.07;3;72.98;0;30;1963;8.19;1;0;28;7472322
93.18;1;60.83;1;19;1986;12.85;0;0;22;10473673
18.73;5;28.42;1;7;1971;13.82;1;0;22;6247358
52.02;2;28.74;0;9;2001;3.0;1;0;4;8744663
59.1;5;48.32;1;9;1973;9.89;0;1;17;10779985
55.29;2;66.31;1;21;2008;9.53;0;1;22;8229111
64.85;5;75.23;0;10;2007;17.58;0;1;5;10801106
61.0;5;49.86;1;12;1968;13.98;0;0;26;9099439
75.73;2;30.72;0;27;1975;4.54;1;1;13;10719046
100.58;5;41.86;0;3;2003;7.12;1;1;25;14775544
54.07;3;75.8;1;25;2024;12.91;0;1;13;8873380
61.92;5;73.98;0;7;2003;2.89;0;1;20;11574832
49.15;2;45.95;0;11;1950;4.27;1;0;14;8413926
88.53;5;55.0;0;17;1967;7.44;1;1;18;14276960
93.15;1;77.47;1;23;1959;15.37;0;0;12;9278273
56.1;2;61.15;1;16;1973;2.35;1;0;26;9115441
36.01;2;107.35;0;1;1953;18.53;0;0;27;5129572
88.28;1;55.36;0;23;2003;8.83;1;1;20;11797460
65.68;5;83.26;0;5;2024;5.26;0;0;12;11970721
44.96;4;79.77;1;10;2009;9.36;0;0;30;8432607
69.74;4;40.38;1;23;2007;9.8;0;0;26;11219659
63.31;3;69.27;0;3;2000;8.78;0;1;18;10296581
57.72;2;49.4;1;28;2008;10.73;1;0;14;8576282
55.19;1;52.24;0;5;1951;4.9;1;0;24;8203325
48.49;3;40.49;0;1;2019;0.7;0;1;29;10163119
77.88;5;77.33;1;6;2000;16.09;0;0;10;11296129
24.4;2;86.74;1;13;1986;3.19;1;1;23;7522790
101.46;4;61.04;0;12;1974;12.7;1;1;8;13444237
52.01;1;14.33;1;6;2003;10.24;0;1;25;7598495
23.33;1;67.15;0;21;1986;24.4;1;0;19;2340327
62.21;5;68.03;0;10;2004;11.42;1;0;19;10362355
34.63;4;48.42;0;14;1991;4.98;1;0;6;7478568
40.86;2;75.76;0;29;1996;5.18;0;1;27;7861438
32.76;5;56.95;1;15;1987;9.26;0;0;30;6969620
87.72;3;64.11;0;18;1979;10.08;0;0;12;11854204
56.22;3;51.06;1;5;1993;3.24;0;0;5;10058956
29.11;2;105.03;1;2;1954;2.5;1;1;28;6841785
51.3;4;54.0;1;1;2002;0.4;0;1;27;10903980
63.56;3;44.8;0;14;1953;6.84;0;0;30;9488030
29.93;4;83.2;1;8;1956;6.48;1;1;13;8812072
15.0;5;52.88;0;6;1952;5.63;1;0;21;7132250
61.33;2;71.53;0;20;1976;2.09;1;0;11;9155652
60.74;5;10.0;1;4;1973;5.94;1;0;14;11141504
87.54;3;47.6;1;27;2013;13.68;1;1;30;12110869
69.82;5;62.23;0;12;1989;2.72;1;0;27;12293160
76.68;3;91.46;0;22;1981;6.16;1;1;8;12493676
68.93;1;78.59;1;24;1987;12.73;0;1;18;9539395
21.86;5;89.97;1;12;1951;0.17;0;1;9;8200035
77.91;2;42.33;0;22;2009;1.6;0;0;6;10595589
39.6;2;106.51;0;12;1958;10.62;0;0;13;5858648
96.22;2;93.41;1;29;1961;15.98;0;0;22;10466655
56.59;5;65.51;0;26;2021;7.69;0;0;12;9716305
41.38;5;61.72;1;22;2014;5.97;0;1;2;9797156
45.31;4;91.11;1;3;2013;9.38;1;1;16;9094514
70.96;1;55.94;1;9;2021;7.31;1;1;6;10589184
74.17;3;90.02;0;25;1960;15.79;0;1;19;10093304
66.69;3;68.26;0;26;1997;11.13;1;0;17;8905127
85.35;3;71.71;1;14;1992;11.23;1;0;6;11117038
67.76;4;62.81;0;29;1971;10.8;1;1;23;10454810
95.79;4;62.45;0;10;1971;10.72;1;0;5;13079343
51.39;2;43.43;1;22;1990;13.22;0;0;22;6910392
36.15;5;63.2;0;16;2001;6.89;1;0;3;7807531
43.98;4;83.58;0;23;1962;2.02;0;0;26;9017040
90.87;4;68.23;1;20;1979;16.12;1;0;30;11069082
62.05;4;53.61;0;1;1987;4.08;0;0;12;10245762
67.56;2;71.96;0;28;2009;5.44;0;1;17;9952133
80.84;4;68.69;0;4;1955;0.39;1;1;16;13485201
72.22;5;31.29;0;2;1951;8.85;1;0;9;11477885
32.75;5;61.56;1;21;1985;5.37;0;1;11;8581177
65.42;1;36.4;0;8;2003;8.33;1;1;17;8795134
24.61;5;29.62;0;12;2023;17.03;0;1;6;7003610
66.11;4;48.11;1;22;2023;11.03;0;1;4;10988626
54.45;2;72.48;1;4;1963;9.39;1;1;5;8895494
52.56;2;71.75;1;3;2009;12.63;0;1;7;7713551
48.03;4;60.69;1;30;2016;4.72;1;0;28;9602894
65.54;5;49.16;1;7;2010;10.85;0;0;2;10525767
48.92;2;75.2;0;22;2000;2.84;0;0;18;8006148
58.94;1;52.36;1;17;2022;7.06;1;0;15;8327571
65.8;5;99.64;1;22;1987;12.16;0;1;30;11488671
17.16;5;78.46;0;1;1998;7.71;1;0;5;6652408
74.19;3;76.32;0;25;1967;8.17;0;0;5;10065287
77.33;4;70.81;0;15;1995;1.12;1;0;25;11583577
71.56;4;97.86;1;28;1952;3.34;1;1;3;11959045
69.94;2;48.49;1;15;2009;12.18;1;0;22;9814608
75.19;4;47.41;0;21;1988;10.31;0;1;28;11244963
28.86;5;55.35;0;9;1987;13.64;1;0;17;6807057
55.64;2;89.71;1;12;1966;4.88;0;0;6;8114485
57.39;2;18.02;1;22;1965;11.79;0;1;22;8254235
83.55;3;63.86;0;22;1954;7.46;1;1;1;10808922
69.96;3;43.26;1;19;1962;13.33;1;0;23;9247844
71.86;2;75.54;0;7;1975;7.59;1;0;22;9584514
73.34;3;63.88;1;19;1999;1.45;0;1;20;12017073
41.18;3;71.82;1;4;1992;9.61;1;0;28;7538182
41.83;3;54.75;1;30;1958;3.03;0;0;16;7252292
62.91;4;45.69;0;21;1987;9.57;1;1;23;10063182
54.12;5;69.28;1;6;2019;15.42;1;0;15;10011065
60.16;2;34.69;0;23;2003;1.54;0;0;9;8872660
55.64;2;52.8;0;2;1991;5.64;1;1;28;9685545
23.95;2;39.35;0;4;2015;2.1;0;1;3;7242399
70.94;1;55.33;0;23;2020;19.59;1;1;12;8675360
88.18;2;31.54;0;11;2010;4.56;1;1;21;12615862
67.29;1;47.7;1;4;1962;14.1;0;0;18;7909375
39.47;3;58.5;0;16;2006;14.93;1;0;20;6171061
50.72;4;78.19;0;10;1982;17.1;0;0;26;8050089
51.5;5;46.85;0;25;1995;2.33;1;1;18;11207518
22.62;1;73.73;1;5;2009;2.39;0;0;13;4780589
68.99;3;57.15;0;4;2008;20.52;0;0;26;8489233
90.55;2;68.46;1;29;1962;10.64;1;1;23;11322794
131.47;2;26.95;1;16;1986;6.72;0;0;13;14833023
59.78;5;40.5;1;25;2023;11.53;1;1;22;11209637
82.26;2;86.82;0;4;2019;12.87;0;0;3;10474999
37.9;5;65.19;0;21;1957;13.31;1;0;10;7608478
50.35;1;36.41;1;9;1995;0.2;0;1;26;9321392
48.8;2;84.33;1;3;1985;9.04;0;1;23;7322675
82.77;2;64.61;1;21;2018;3.6;1;0;3;11740877
99.67;2;29.89;0;17;2015;11.19;1;1;1;13097262
23.14;5;66.74;0;29;2014;8.98;0;1;11;7747316
54.21;1;10.0;0;30;1998;8.04;0;0;19;8094609
82.14;3;67.91;1;4;1990;0.94;1;1;14;13211829
61.63;3;50.23;1;14;1975;20.68;1;1;26;9403897
58.68;5;80.5;1;15;1992;1.01;1;0;12;11039323
89.61;5;61.5;0;30;2021;12.54;0;0;8;12094043
71.02;5;24.61;0;24;1972;7.62;1;0;21;9878599
54.93;4;90.29;0;30;2001;0.75;0;1;16;10152237
76.45;5;53.28;0;8;1979;8.38;1;1;25;12696810
89.83;2;64.32;0;17;1958;4.78;0;0;13;11019124
78.79;1;62.06;1;23;2022;17.73;1;0;10;8994298
28.53;1;32.35;0;21;1968;12.7;0;1;16;4840185
49.96;1;32.36;1;6;1965;4.58;0;0;15;6954958
101.14;2;73.97;1;14;1962;10.48;0;0;23;11293043
49.59;1;75.85;0;28;1970;10.77;1;1;2;7869211
50.5;4;27.46;0;11;1987;5.95;0;1;28;9453650
44.02;1;80.61;1;6;2014;5.26;1;1;17;7919555
44.43;3;61.67;1;13;1981;8.99;0;0;5;8073707
81.49;1;62.05;0;13;1963;9.1;1;0;2;9484740
63.02;5;75.94;1;5;1956;5.2;0;1;6;10581646
64.2;4;50.77;1;4;1998;9.99;0;0;23;10525280
80.64;5;36.37;1;3;1952;4.97;1;1;6;12995875
71.83;3;21.41;1;11;1986;14.73;0;1;27;9939414
67.7;3;28.62;0;13;1995;10.53;1;0;12;9701088
76.84;1;68.93;1;6;2024;10.51;1;0;3;9505660
22.89;5;89.24;0;20;1986;8.19;0;1;18;7413373
78.73;1;51.87;0;29;1988;11.82;0;0;28;8631219
51.93;5;99.91;0;6;1983;17.84;0;0;12;7958934
79.68;5;69.88;1;22;2013;11.04;1;1;27;13049743
66.35;2;52.66;0;9;2006;14.04;1;1;1;9610499
77.91;4;110.44;0;17;1965;16.54;1;1;26;9981185
50.32;1;54.79;1;20;1969;2.37;0;0;29;7231680
57.66;2;65.48;0;23;1968;12.59;0;0;15;7391950
41.32;4;49.44;1;23;1993;5.81;0;1;5;9550307
70.16;3;52.75;0;22;1997;7.5;0;1;20;10362763
72.44;3;66.19;0;19;1998;9.64;0;1;2;10863664
46.7;1;75.99;1;4;1993;3.32;0;1;27;8533481
42.65;5;80.34;0;20;1990;7.17;1;1;29;9961053
61.27;3;49.96;1;20;1992;1.85;1;1;20;10380431
86.86;1;82.29;1;6;1989;4.14;1;0;3;11035521
59.85;2;48.17;1;23;1982;10.9;0;1;11;8722430
31.53;3;54.85;1;8;2023;12.67;1;1;29;7638746
59.93;2;50.7;0;8;1977;11.96;0;1;5;8456102
35.9;4;21.51;0;6;2015;1.74;0;0;19;8314592
75.06;2;93.39;1;14;1973;5.21;0;0;9;10257048
67.53;3;64.16;1;20;2004;5.54;1;0;5;10317860
50.95;3;48.77;1;15;1986;15.62;0;1;20;7721632
60.12;1;86.53;0;21;1992;8.79;1;1;27;8269312
63.31;4;57.95;0;5;1969;10.27;0;1;15;10530653
68.26;4;44.71;0;27;1973;6.21;0;0;29;9835581
15.0;3;89.57;0;24;1969;12.1;1;0;15;4132806
44.0;2;29.87;1;17;1962;14.13;0;1;26;6931288
95.56;2;81.21;0;3;2015;5.16;0;1;23;13233944
100.09;2;35.86;0;4;1989;3.12;0;0;30;12841706
57.16;5;61.1;0;12;1969;13.43;0;1;5;9176570
50.13;3;97.44;0;22;1952;14.25;0;1;15;7487151
41.89;4;82.26;1;22;1965;13.1;1;1;18;8315496
68.64;3;62.35;1;19;2013;1.83;0;1;1;12058087
62.7;1;66.43;0;28;1991;8.12;1;1;4;9126967
20.06;1;36.33;1;20;1980;7.71;0;0;20;4140705
51.16;3;46.7;1;10;1984;12.66;1;1;27;8824243
35.91;2;50.0;1;17;2007;3.11;0;0;20;6196021
69.78;3;40.13;1;8;2002;8.12;1;0;30;10262719
39.17;2;51.73;0;14;1973;9.19;1;1;23;8152389
71.47;1;64.07;1;28;2005;6.79;1;1;20;9623415
63.72;3;60.61;1;30;1953;3.91;1;0;10;9520244
51.16;2;42.87;0;8;1990;1.89;1;0;7;8231979
56.72;2;50.52;0;7;2013;6.4;1;0;9;8640154
67.89;3;36.33;1;17;2001;8.64;1;1;16;11083373
47.12;5;58.83;1;24;1953;5.42;0;0;27;9197639
29.68;1;60.16;1;29;1973;4.46;0;1;11;6284653
58.85;1;41.45;1;29;2004;6.95;1;1;3;8085779
78.38;1;106.14;1;5;2010;15.77;1;0;23;9220334
64.0;4;80.53;0;8;1966;9.57;0;1;14;10475601
39.25;3;37.77;0;16;2022;0.78;0;1;29;9852492
62.88;1;36.52;1;7;1974;12.69;1;0;29;7673517
57.06;5;56.48;0;12;1987;10.73;1;0;26;9343439
96.54;2;52.04;1;26;2017;12.36;0;0;11;11556372
56.4;3;48.91;0;14;2019;1.59;1;0;20;10199289
64.47;4;56.62;1;4;1993;3.56;1;0;4;11130289
61.33;4;62.6;1;3;1964;10.23;0;0;20;9651867
113.66;4;68.38;0;4;1960;13.16;1;1;19;13975411
68.01;1;40.96;1;13;2018;7.64;1;0;10;9369749
86.64;5;37.81;0;10;1951;14.09;1;1;30;12246164
48.24;1;71.18;0;4;1978;6.83;1;0;27;7602029
57.01;4;51.15;0;2;2000;15.16;1;0;10;8715398
20.49;3;61.93;1;16;1996;10.53;1;0;29;5134615
18.17;3;59.89;0;10;1963;12.0;0;1;4;4948143
68.87;4;58.59;0;30;2017;5.44;1;1;30;12627841
60.25;3;83.75;1;18;2017;9.39;1;1;13;9774287
68.79;4;44.91;0;8;1995;1.01;0;0;24;12037790
52.22;5;63.1;0;14;1978;17.68;0;1;24;9000613
76.81;3;56.07;1;23;1971;16.37;0;0;20;9107047
48.74;5;51.46;1;11;1993;12.72;0;1;11;10155708
47.63;4;59.12;0;30;1960;8.97;1;0;21;7991969
80.75;1;74.53;1;27;1969;4.96;0;0;20;9810298
84.38;4;64.79;1;11;2024;10.72;1;0;15;12270644
85.2;3;82.32;1;14;2020;7.02;0;1;6;13041857
53.35;1;57.88;0;14;1982;8.81;1;1;20;8464172
45.32;3;55.95;0;18;2013;0.23;1;1;20;10083054
91.26;4;86.78;0;25;2017;5.43;1;1;3;13851759
44.38;2;62.95;1;5;2019;10.46;0;1;25;7804905
44.79;5;56.13;1;12;1999;0.7;0;0;17;9478820
48.56;4;40.31;0;4;1997;5.04;1;0;14;10441486
